Geneid	Chr	Start	End	Strand	Length	AC2R1
Gene_005823	Random_Chr_011	34992	35800	-	808	1417.5
Gene_005824	Random_Chr_011	36688	37191	+	503	425
Gene_005825	Random_Chr_011	37559	51483	+	13924	2912
Gene_005826	Random_Chr_011	51485	52553	-	1068	830
Gene_005827	Random_Chr_011	53279	56352	-	3073	476
Gene_005828	Random_Chr_011	57700	57816	+	116	0
Gene_005829	Random_Chr_011	57916	59272	+	1356	153
Gene_005830	Random_Chr_011	59552	60576	-	1024	488
Gene_005831	Random_Chr_011	61771	62853	+	1082	10
Gene_005832	Random_Chr_011	63364	65269	+	1905	2115
Gene_005833	Random_Chr_011	65562	68817	+	3255	1399
Gene_005834	Random_Chr_011	69110	69841	+	731	578
Gene_005835	Random_Chr_011	69955	70915	+	960	581
Gene_005836	Random_Chr_011	70917	71585	+	668	520
Gene_005837	Random_Chr_011	71587	72227	-	640	23
Gene_005838	Random_Chr_011	72273	72696	+	423	24
Gene_005839	Random_Chr_011	72808	73278	-	470	13
Gene_005840	Random_Chr_011	73594	87059	-	13465	1516
Gene_005841	Random_Chr_011	87061	89581	-	2520	4368
Gene_005842	Random_Chr_011	89839	91101	+	1262	615
Gene_005843	Random_Chr_011	91129	93560	-	2431	201
Gene_005844	Random_Chr_011	93651	94079	-	428	107
Gene_005845	Random_Chr_011	94233	97152	+	2919	54
Gene_005846	Random_Chr_011	97245	98642	+	1397	26
Gene_005847	Random_Chr_011	98875	101214	+	2339	7281
Gene_005848	Random_Chr_011	101216	102046	-	830	16
Gene_005849	Random_Chr_011	102654	103126	-	472	5
Gene_005850	Random_Chr_011	103951	104745	-	794	1
Gene_005851	Random_Chr_011	104827	106662	-	1835	3
Gene_005852	Random_Chr_011	107373	109171	+	1798	3
Gene_005853	Random_Chr_011	109789	110453	+	664	2
Gene_005854	Random_Chr_011	110721	113361	-	2640	2331
Gene_005855	Random_Chr_011	115920	117586	-	1666	3060
Gene_005856	Random_Chr_011	117636	118813	-	1177	1011
Gene_005857	Random_Chr_011	118928	120370	-	1442	14
Gene_005858	Random_Chr_011	120881	122751	+	1870	2715
Gene_005859	Random_Chr_011	122834	124083	-	1249	426
Gene_005860	Random_Chr_011	124152	126065	+	1913	1205
Gene_005861	Random_Chr_011	126329	133190	+	6861	181
Gene_005862	Random_Chr_011	133274	135340	-	2066	562
Gene_005863	Random_Chr_011	135528	137153	-	1625	874
Gene_005864	Random_Chr_011	137722	138843	+	1121	129
Gene_005865	Random_Chr_011	139591	142073	-	2482	4441
Gene_005866	Random_Chr_011	142402	143135	-	733	36
Gene_005867	Random_Chr_011	143917	144096	+	179	4
Gene_005868	Random_Chr_011	144758	145301	+	543	653
Gene_005869	Random_Chr_011	145353	146880	+	1527	1134
Gene_005870	Random_Chr_011	146903	148041	-	1138	5
Gene_005871	Random_Chr_011	148098	148862	+	764	0
Gene_005872	Random_Chr_011	149294	150949	-	1655	1855
Gene_005873	Random_Chr_011	151216	153394	-	2178	451
Gene_005874	Random_Chr_011	153568	154361	-	793	669
Gene_005875	Random_Chr_011	154839	157511	+	2672	1976
Gene_005876	Random_Chr_011	157569	157910	-	341	238
Gene_005877	Random_Chr_011	158496	159199	+	703	248
Gene_005878	Random_Chr_011	159481	161001	+	1520	135
Gene_005879	Random_Chr_011	161980	163173	-	1193	1115
Gene_005880	Random_Chr_011	163875	164538	+	663	4580
Gene_005881	Random_Chr_011	164540	165259	-	719	1219
Gene_005882	Random_Chr_011	165296	165916	+	620	235
Gene_005883	Random_Chr_011	165990	166203	-	213	2
Gene_005884	Random_Chr_011	166378	167328	-	950	0
Gene_005885	Random_Chr_011	167483	169119	-	1636	357
Gene_005886	Random_Chr_011	169254	171265	+	2011	584
Gene_005887	Random_Chr_011	171363	171947	+	584	403
Gene_005888	Random_Chr_011	172074	172932	+	858	1198
Gene_005889	Random_Chr_011	173147	174155	+	1008	1254
Gene_005890	Random_Chr_011	174345	177374	-	3029	1227
Gene_005891	Random_Chr_011	177875	179294	+	1419	1357
Gene_005892	Random_Chr_011	179482	179886	+	404	133
Gene_005893	Random_Chr_011	180151	180791	-	640	169
Gene_005894	Random_Chr_011	181111	182071	+	960	371
Gene_005895	Random_Chr_011	182074	182600	+	526	282
Gene_005896	Random_Chr_011	182703	183368	-	665	1191
Gene_005897	Random_Chr_011	183479	187871	+	4392	1481
Gene_005898	Random_Chr_011	187873	188891	-	1018	2481
Gene_005899	Random_Chr_011	189303	190108	+	805	876
Gene_005900	Random_Chr_011	190488	191882	+	1394	2122
Gene_005901	Random_Chr_011	191932	192425	+	493	1098
Gene_005902	Random_Chr_011	192564	193163	+	599	446
Gene_005903	Random_Chr_011	193205	195365	-	2160	2
Gene_005904	Random_Chr_011	195787	196242	-	455	0
Gene_005905	Random_Chr_011	197136	197714	-	578	0
Gene_005906	Random_Chr_011	197853	198509	+	656	0
Gene_005907	Random_Chr_011	198995	200651	+	1656	2505
Gene_005908	Random_Chr_011	201794	203765	+	1971	866
Gene_005909	Random_Chr_011	203890	205269	+	1379	2
Gene_005910	Random_Chr_011	205423	206041	+	618	49
Gene_005911	Random_Chr_011	206267	209186	-	2919	3090
Gene_005912	Random_Chr_011	209488	211017	+	1529	435
Gene_005913	Random_Chr_011	211090	212040	-	950	726
Gene_005914	Random_Chr_011	212121	213650	+	1529	3
Gene_005915	Random_Chr_011	213786	214999	-	1213	1446
Gene_005916	Random_Chr_011	215610	217951	+	2341	1333
Gene_005917	Random_Chr_011	218533	219102	-	569	2
Gene_005918	Random_Chr_011	219633	220139	-	506	163
Gene_005919	Random_Chr_011	220558	221621	+	1063	1102
Gene_005920	Random_Chr_011	222181	223021	+	840	1210
Gene_005921	Random_Chr_011	223257	223873	-	616	472
Gene_005922	Random_Chr_011	224006	224887	+	881	40
Gene_005923	Random_Chr_011	225255	225818	-	563	70
Gene_005924	Random_Chr_011	226458	227560	+	1102	1293
Gene_005925	Random_Chr_011	227562	228159	+	597	139
Gene_005926	Random_Chr_011	228924	229355	+	431	3336
Gene_005927	Random_Chr_011	229492	229847	+	355	1
Gene_005928	Random_Chr_011	230620	231042	+	422	0
Gene_005929	Random_Chr_011	231345	231982	+	637	26
Gene_005930	Random_Chr_011	232168	232445	+	277	23
Gene_005931	Random_Chr_011	232447	235304	-	2857	6571
Gene_005932	Random_Chr_011	236691	238453	+	1762	923
Gene_005933	Random_Chr_011	238592	239206	+	614	1153
Gene_005934	Random_Chr_011	239248	239748	-	500	941
Gene_005935	Random_Chr_011	240147	241508	+	1361	1288
Gene_005936	Random_Chr_011	241510	243517	-	2007	1206
Gene_005937	Random_Chr_011	243765	244607	+	842	177
Gene_005938	Random_Chr_011	244662	245141	-	479	245
Gene_005939	Random_Chr_011	245143	245642	-	499	268
Gene_005940	Random_Chr_011	245822	246633	-	811	939
Gene_005941	Random_Chr_011	246726	248305	-	1579	3628
Gene_005942	Random_Chr_011	248846	250443	+	1597	1119
Gene_005943	Random_Chr_011	250790	251038	+	248	4
Gene_005944	Random_Chr_011	251739	252228	-	489	651
Gene_005945	Random_Chr_011	253673	255003	-	1330	269
Gene_005946	Random_Chr_011	255487	256802	+	1315	3310
Gene_005947	Random_Chr_011	256860	257617	-	757	532
Gene_005948	Random_Chr_011	257833	258183	-	350	14
Gene_005949	Random_Chr_011	258312	262506	-	4194	421
Gene_005950	Random_Chr_011	263129	266387	-	3258	298
Gene_005951	Random_Chr_011	266681	267045	-	364	41
Gene_005952	Random_Chr_011	267229	268423	+	1194	11
Gene_005953	Random_Chr_011	270075	270272	+	197	1
Gene_005954	Random_Chr_011	273791	273982	+	191	12
Gene_005955	Random_Chr_011	274359	274854	+	495	14
Gene_005956	Random_Chr_011	274945	275598	-	653	167
Gene_005957	Random_Chr_011	279901	282130	+	2229	18
Gene_005958	Random_Chr_011	282406	282690	+	284	38
Gene_005959	Random_Chr_011	283105	283938	+	833	743
Gene_005960	Random_Chr_011	284034	288751	-	4717	2492
Gene_005961	Random_Chr_011	288895	290025	+	1130	744.5
Gene_005962	Random_Chr_011	290027	292608	-	2581	2161
Gene_005963	Random_Chr_011	293004	293833	+	829	1591
Gene_005964	Random_Chr_011	296156	296581	-	425	381
Gene_005965	Random_Chr_011	297430	302215	+	4785	1516
Gene_005966	Random_Chr_011	302221	304275	-	2054	6994
Gene_005967	Random_Chr_011	304632	305382	+	750	457
Gene_005968	Random_Chr_011	305384	306069	-	685	921
Gene_005969	Random_Chr_011	306184	306770	+	586	368
Gene_005970	Random_Chr_011	306918	310927	+	4009	2607
Gene_005971	Random_Chr_011	311164	312984	+	1820	2635
Gene_005972	Random_Chr_011	313185	314581	+	1396	946
Gene_005973	Random_Chr_011	314583	315747	+	1164	854
Gene_005974	Random_Chr_011	315749	316398	-	649	421
Gene_005975	Random_Chr_011	316407	317250	+	843	3419
Gene_005976	Random_Chr_011	317896	318201	+	305	204
Gene_005977	Random_Chr_011	318895	320200	-	1305	275
Gene_005978	Random_Chr_011	321751	322293	-	542	18
Gene_005979	Random_Chr_011	322504	323440	+	936	621
Gene_005980	Random_Chr_011	323487	324606	-	1119	1111
Gene_005981	Random_Chr_011	325246	326280	-	1034	896
Gene_005982	Random_Chr_011	327245	331910	-	4665	2528
Gene_005983	Random_Chr_011	332017	333739	-	1722	4929
Gene_005984	Random_Chr_011	333816	334528	+	712	292
Gene_005985	Random_Chr_011	334598	336186	+	1588	1466
Gene_005986	Random_Chr_011	336248	338677	+	2429	2310
Gene_005987	Random_Chr_011	339612	340266	-	654	7
Gene_005988	Random_Chr_011	341331	342104	-	773	84
Gene_005989	Random_Chr_011	342787	343977	+	1190	647
Gene_005990	Random_Chr_011	343979	344914	-	935	982
Gene_005991	Random_Chr_011	354884	357613	+	2729	711
Gene_005992	Random_Chr_011	357715	358905	-	1190	503
Gene_005993	Random_Chr_011	359182	365264	-	6082	1732
Gene_005994	Random_Chr_011	365520	366614	+	1094	778
Gene_005995	Random_Chr_011	366630	368651	-	2021	1824
Gene_005996	Random_Chr_011	368653	370220	-	1567	877
Gene_005997	Random_Chr_011	370222	370571	-	349	158
Gene_005998	Random_Chr_011	370679	373762	-	3083	926.5
Gene_005999	Random_Chr_011	374102	377891	-	3789	1864
Gene_006000	Random_Chr_011	378419	378592	-	173	155
Gene_006001	Random_Chr_011	379213	380428	-	1215	2195
Gene_006002	Random_Chr_011	381956	383014	+	1058	56
Gene_006003	Random_Chr_011	383078	384288	-	1210	2347
Gene_006004	Random_Chr_011	384439	385617	-	1178	1210
Gene_006005	Random_Chr_011	386212	387311	-	1099	735
Gene_006006	Random_Chr_011	387700	392491	+	4791	883.33
Gene_006007	Random_Chr_011	392544	393080	-	536	754
Gene_006008	Random_Chr_011	393524	393822	+	298	158
Gene_006009	Random_Chr_011	394233	395206	+	973	1526
Gene_006010	Random_Chr_011	395569	397615	+	2046	4146
Gene_006011	Random_Chr_011	397918	398912	+	994	289
Gene_006012	Random_Chr_011	398914	399824	-	910	404
Gene_006013	Random_Chr_011	399842	402777	-	2935	1027
Gene_006014	Random_Chr_011	403270	405641	+	2371	979
Gene_006015	Random_Chr_011	405721	407181	-	1460	5564
Gene_006016	Random_Chr_011	407898	408924	+	1026	319
Gene_006017	Random_Chr_011	409428	409930	-	502	186
Gene_006018	Random_Chr_011	410731	412611	+	1880	1595
Gene_006019	Random_Chr_011	412950	413684	+	734	0
Gene_006020	Random_Chr_011	415080	416276	+	1196	355.5
Gene_006021	Random_Chr_011	417688	417963	-	275	2
Gene_006022	Random_Chr_011	418908	420089	-	1181	1006.5
Gene_006023	Random_Chr_011	422776	424085	+	1309	34.5
Gene_006024	Random_Chr_011	424233	424878	-	645	863
Gene_006025	Random_Chr_011	424880	425905	-	1025	1025
Gene_006026	Random_Chr_011	426103	427122	-	1019	748
Gene_006027	Random_Chr_011	427124	428223	-	1099	777
Gene_006028	Random_Chr_011	428660	431409	-	2749	1337.5
Gene_006029	Random_Chr_011	433567	435351	-	1784	856
Gene_006030	Random_Chr_011	435353	441840	-	6487	2711
Gene_006031	Random_Chr_011	441842	444748	-	2906	863
Gene_006032	Random_Chr_011	444750	449538	-	4788	1007
Gene_006033	Random_Chr_011	450380	451507	-	1127	1076
Gene_006034	Random_Chr_011	451563	453168	+	1605	2980
Gene_006035	Random_Chr_011	453252	455771	-	2519	2986
Gene_006036	Random_Chr_011	456159	456723	+	564	93
Gene_006037	Random_Chr_011	457250	457852	-	602	3805
Gene_006038	Random_Chr_011	458823	460615	-	1792	1612
Gene_006039	Random_Chr_011	464615	468558	-	3943	5461
Gene_006040	Random_Chr_011	468560	468822	-	262	204
Gene_006041	Random_Chr_011	469676	470269	+	593	78
Gene_006042	Random_Chr_011	470368	478128	+	7760	866
Gene_006043	Random_Chr_011	478215	478724	-	509	573
Gene_006044	Random_Chr_011	478881	481598	-	2717	1220
Gene_006045	Random_Chr_011	482394	482768	+	374	291
Gene_006046	Random_Chr_011	482770	483472	+	702	429
Gene_006047	Random_Chr_011	483574	484356	-	782	222
Gene_006048	Random_Chr_011	484608	485860	+	1252	284
Gene_006049	Random_Chr_011	486092	487730	-	1638	4050
Gene_006050	Random_Chr_011	488074	491598	-	3524	15
Gene_006051	Random_Chr_011	491862	493409	-	1547	1974
Gene_006052	Random_Chr_011	493692	496625	-	2933	1156
Gene_006053	Random_Chr_011	498214	499269	-	1055	24
Gene_006054	Random_Chr_011	499554	501310	+	1756	1211
Gene_006055	Random_Chr_011	501312	502051	-	739	790
Gene_006056	Random_Chr_011	502492	506520	+	4028	1381
Gene_006057	Random_Chr_011	506644	508088	+	1444	193
Gene_006058	Random_Chr_011	508131	509210	-	1079	7
Gene_006059	Random_Chr_011	510049	511469	-	1420	0
Gene_006060	Random_Chr_011	512170	513225	-	1055	13
Gene_006061	Random_Chr_011	514309	515031	+	722	20
Gene_006062	Random_Chr_011	515241	516513	-	1272	70
Gene_006063	Random_Chr_011	516772	517377	+	605	107
Gene_006064	Random_Chr_011	517583	517981	-	398	15
Gene_006065	Random_Chr_011	518157	518546	+	389	0
Gene_006066	Random_Chr_011	518737	519500	-	763	50
Gene_006067	Random_Chr_011	519774	520904	+	1130	5
Gene_006068	Random_Chr_011	521457	523334	+	1877	593
Gene_006069	Random_Chr_011	523539	524416	+	877	1992
Gene_006070	Random_Chr_011	524418	525127	+	709	3276
Gene_006071	Random_Chr_011	529734	531018	-	1284	167
Gene_006072	Random_Chr_011	531567	533918	-	2351	2267
Gene_006073	Random_Chr_011	534484	535532	-	1048	5203
Gene_006074	Random_Chr_011	535872	537552	+	1680	380
Gene_006075	Random_Chr_011	538477	538548	+	71	1
Gene_006076	Random_Chr_011	538864	540193	+	1329	905
Gene_006077	Random_Chr_011	540217	541230	-	1013	951
Gene_006078	Random_Chr_011	541232	541593	-	361	324
Gene_006079	Random_Chr_011	542003	542891	+	888	2491.5
Gene_006080	Random_Chr_011	543550	546953	+	3403	6555
Gene_006081	Random_Chr_011	546955	547781	+	826	1838
Gene_006082	Random_Chr_011	548103	552370	+	4267	3606
Gene_006083	Random_Chr_011	553109	554672	+	1563	266
Gene_006084	Random_Chr_011	554883	556063	+	1180	658
Gene_006085	Random_Chr_011	556418	557631	+	1213	3582
Gene_006086	Random_Chr_011	557685	559337	-	1652	76
Gene_006087	Random_Chr_011	559445	561409	+	1964	181
Gene_006088	Random_Chr_011	561633	563173	+	1540	1
Gene_006089	Random_Chr_011	564083	565108	+	1025	8
Gene_006090	Random_Chr_011	565751	566953	+	1202	1
Gene_006091	Random_Chr_011	569294	570499	+	1205	25
Gene_006092	Random_Chr_011	570718	573675	+	2957	97
Gene_006093	Random_Chr_011	575434	576085	-	651	24
Gene_006094	Random_Chr_011	576455	577679	+	1224	457
Gene_006095	Random_Chr_011	577907	579121	+	1214	696
Gene_006096	Random_Chr_011	579813	582941	+	3128	11256
Gene_006097	Random_Chr_011	583047	583952	+	905	538
Gene_006098	Random_Chr_011	583954	585657	-	1703	1269
Gene_006099	Random_Chr_011	586062	587066	+	1004	692
Gene_006100	Random_Chr_011	587642	587714	+	72	0
Gene_006101	Random_Chr_011	589190	589262	+	72	0
Gene_006102	Random_Chr_011	589992	590715	-	723	1526
Gene_006103	Random_Chr_011	590933	591229	+	296	151
Gene_006104	Random_Chr_011	591231	591826	+	595	242
Gene_006105	Random_Chr_011	591910	592817	-	907	2224
Gene_006106	Random_Chr_011	593206	594610	+	1404	219
Gene_006107	Random_Chr_011	594701	595963	-	1262	367
Gene_006108	Random_Chr_011	597524	600157	+	2633	524
Gene_006109	Random_Chr_011	600560	603490	-	2930	559
Gene_006110	Random_Chr_011	604061	604953	+	892	222
Gene_006111	Random_Chr_011	604955	607241	+	2286	952
Gene_006112	Random_Chr_011	607243	608332	+	1089	510
Gene_006113	Random_Chr_011	608538	610063	+	1525	1
Gene_006114	Random_Chr_011	610142	611503	-	1361	49
Gene_006115	Random_Chr_011	612131	613936	-	1805	2
Gene_006116	Random_Chr_011	614385	615194	+	809	634
Gene_006117	Random_Chr_011	615197	615799	-	602	972
Gene_006118	Random_Chr_011	616009	616836	-	827	450
Gene_006119	Random_Chr_011	617118	618764	+	1646	584
Gene_006120	Random_Chr_011	618766	620898	-	2132	556
Gene_006121	Random_Chr_011	621029	622421	-	1392	697
Gene_006122	Random_Chr_011	622778	628509	+	5731	2360
Gene_006123	Random_Chr_011	628688	628951	+	263	28
Gene_006124	Random_Chr_011	629323	630297	-	974	510
Gene_006125	Random_Chr_011	630509	631159	-	650	0
Gene_006126	Random_Chr_011	631614	633062	-	1448	14
Gene_006127	Random_Chr_011	633393	634820	+	1427	86
Gene_006128	Random_Chr_011	634889	636041	-	1152	1222
Gene_006129	Random_Chr_011	636299	637399	-	1100	1
Gene_006130	Random_Chr_011	637497	639008	-	1511	1
Gene_006131	Random_Chr_011	639616	640238	+	622	20
Gene_006132	Random_Chr_011	640387	640803	+	416	69
Gene_006133	Random_Chr_011	643311	643727	-	416	1
Gene_006134	Random_Chr_011	643978	645276	-	1298	1001
Gene_006135	Random_Chr_011	645452	646384	-	932	162
Gene_006136	Random_Chr_011	646597	647899	-	1302	906
Gene_006137	Random_Chr_011	647901	649550	-	1649	1027
Gene_006138	Random_Chr_011	649953	650518	+	565	331
Gene_006139	Random_Chr_011	650572	653533	-	2961	1770
Gene_006140	Random_Chr_011	654374	654688	+	314	0
Gene_006141	Random_Chr_011	657122	658147	+	1025	0
Gene_006142	Random_Chr_011	658928	660061	+	1133	1
Gene_006143	Random_Chr_011	660189	661496	+	1307	19
Gene_006144	Random_Chr_011	662354	663451	+	1097	1
Gene_006145	Random_Chr_011	663701	663886	+	185	4
Gene_006146	Random_Chr_011	664496	666157	+	1661	9
Gene_006147	Random_Chr_011	667389	668489	+	1100	1
Gene_006148	Random_Chr_011	668683	670257	-	1574	36
Gene_006149	Random_Chr_011	670468	671529	+	1061	343
Gene_006150	Random_Chr_011	671652	672860	+	1208	53
Gene_006151	Random_Chr_011	672919	673227	-	308	27
Gene_006152	Random_Chr_011	673859	674170	+	311	162
Gene_006153	Random_Chr_011	674680	675525	+	845	2
Gene_006154	Random_Chr_011	675648	677261	-	1613	146
Gene_006155	Random_Chr_011	677799	679030	+	1231	200
Gene_006156	Random_Chr_011	679032	680457	-	1425	1244
Gene_006157	Random_Chr_011	680639	681925	-	1286	110
Gene_006158	Random_Chr_011	682295	683692	+	1397	62
Gene_006159	Random_Chr_011	683819	684859	+	1040	40
Gene_006160	Random_Chr_011	685166	686350	+	1184	83
Gene_006161	Random_Chr_011	686494	688020	+	1526	79
Gene_006162	Random_Chr_011	688130	689539	-	1409	112
Gene_006163	Random_Chr_011	690242	691189	+	947	95
Gene_006164	Random_Chr_011	691259	692533	-	1274	55
Gene_006165	Random_Chr_011	692598	693515	-	917	94
Gene_006166	Random_Chr_011	694688	695605	-	917	3
Gene_006167	Random_Chr_011	696355	697778	+	1423	183
Gene_006168	Random_Chr_011	697893	701055	-	3162	384
Gene_006169	Random_Chr_011	701366	702202	-	836	343.42
Gene_006170	Random_Chr_011	703235	704089	-	854	180
Gene_006171	Random_Chr_011	704423	706729	+	2306	3723
Gene_006172	Random_Chr_011	706902	708358	+	1456	3065
Gene_006173	Random_Chr_011	708457	710229	+	1772	636
Gene_006174	Random_Chr_011	710815	713735	+	2920	82
Gene_006175	Random_Chr_011	713966	714185	+	219	1
Gene_006176	Random_Chr_011	715017	715520	-	503	4
Gene_006177	Random_Chr_011	715956	717139	-	1183	602
Gene_006178	Random_Chr_011	717269	717961	-	692	503
Gene_006179	Random_Chr_011	718300	719925	+	1625	2556
Gene_006180	Random_Chr_011	720014	721208	-	1194	1637
Gene_006181	Random_Chr_011	721447	723445	-	1998	1794
Gene_006182	Random_Chr_011	723673	725262	-	1589	649
Gene_006183	Random_Chr_011	725606	726319	-	713	3
Gene_006184	Random_Chr_011	727566	729004	-	1438	2.5
Gene_006185	Random_Chr_011	729375	729953	-	578	0
Gene_006186	Random_Chr_011	730579	732057	-	1478	6
Gene_006187	Random_Chr_011	734346	735507	+	1161	260.67
Gene_006188	Random_Chr_011	736008	738863	-	2855	279.92
Gene_006189	Random_Chr_011	740603	742029	+	1426	247.75
Gene_006190	Random_Chr_012	6528	6881	-	353	16
Gene_006191	Random_Chr_012	9580	9652	-	72	0
Gene_006192	Random_Chr_012	11301	11774	+	473	5
Gene_006193	Random_Chr_012	12006	12860	+	854	9
Gene_006194	Random_Chr_012	12915	13566	-	651	89
Gene_006195	Random_Chr_012	13871	15327	+	1456	3218
Gene_006196	Random_Chr_012	15425	16051	-	626	111
Gene_006197	Random_Chr_012	17519	18900	-	1381	1298
Gene_006198	Random_Chr_012	19684	21074	-	1390	997
Gene_006199	Random_Chr_012	21172	22533	-	1361	1016
Gene_006200	Random_Chr_012	22915	23228	+	313	4
Gene_006201	Random_Chr_012	23420	26699	+	3279	6668
